#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 1","NZ_LN831039.1",77019,77867,"+",45741684,,"AT701_RS00280","WP_058124891.1",282,"ESX secretion-associated protein EspG"
"chromosome 1","NZ_LN831039.1",77882,78409,"+",45741685,,"AT701_RS00285","WP_003891385.1",175,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",78402,80126,"+",45741686,"eccA1","AT701_RS00290","WP_003891386.1",574,"type VII secretion system ESX-1 AAA family ATPase EccA1"
"chromosome 1","NZ_LN831039.1",80134,81573,"+",45741687,"eccB","AT701_RS00295","WP_003891387.1",479,"type VII secretion protein EccB"
"chromosome 1","NZ_LN831039.1",81573,83801,"+",45741688,"eccCa","AT701_RS00300","WP_003891388.1",742,"type VII secretion protein EccCa"
"chromosome 1","NZ_LN831039.1",83802,85583,"+",45741689,"eccCb","AT701_RS00305","WP_011726639.1",593,"type VII secretion protein EccCb"
"chromosome 1","NZ_LN831039.1",85732,86025,"+",45741690,,"AT701_RS00310","WP_003891390.1",97,"PE family protein"
"chromosome 1","NZ_LN831039.1",86073,87395,"+",45741691,,"AT701_RS00315","WP_058124892.1",440,"PPE family protein"
"chromosome 1","NZ_LN831039.1",87481,87783,"+",45741692,,"AT701_RS00320","WP_003891393.1",100,"MULTISPECIES: WXG100 family type VII secretion target"
"chromosome 1","NZ_LN831039.1",87815,88102,"+",45741693,,"AT701_RS00325","WP_003891394.1",95,"MULTISPECIES: WXG100 family type VII secretion target"
"chromosome 1","NZ_LN831039.1",88222,89646,"+",45741694,,"AT701_RS00330","WP_038557513.1",474,"AAA family ATPase"
"chromosome 1","NZ_LN831039.1",89643,91175,"+",45741695,"eccD","AT701_RS00335","WP_080627921.1",510,"type VII secretion integral membrane protein EccD"
"chromosome 1","NZ_LN831039.1",91415,92368,"+",45741696,,"AT701_RS00340","WP_058127477.1",317,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",92956,94323,"+",45741697,,"AT701_RS00345","WP_058124893.1",455,"ISL3-like element ISMsm4 family transposase"
"chromosome 1","NZ_LN831039.1",94438,94719,"+",45748223,,"AT701_RS34505","WP_157892482.1",93,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",95245,96042,"+",45748224,,"AT701_RS34510","WP_157892483.1",265,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",96287,97219,"+",45748225,,"AT701_RS34515","WP_162267853.1",310,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",99658,101220,"+",45741698,"espB","AT701_RS00365","WP_058124896.1",520,"type VII secretion system ESX-1 target EspB"
"chromosome 1","NZ_LN831039.1",101340,101633,"+",45741699,,"AT701_RS00370","WP_058124897.1",97,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",101901,102602,"+",45741700,,"AT701_RS00375","WP_011726740.1",233,"MULTISPECIES: plasmid pRiA4b ORF-3 family protein"
"chromosome 1","NZ_LN831039.1",102610,103932,"-",45741701,,"AT701_RS00380","WP_011726739.1",440,"MULTISPECIES: ISL3-like element IS1096 family transposase"
"chromosome 1","NZ_LN831039.1",105277,106680,"-",45741702,,"AT701_RS00385","WP_058124898.1",467,"IS1380 family transposase"
"chromosome 1","NZ_LN831039.1",106856,107284,"+",45741703,,"AT701_RS00390","WP_014877232.1",142,"transposase"
"chromosome 1","NZ_LN831039.1",107284,108000,"+",45741704,,"AT701_RS00395","WP_081319655.1",238,"IS3 family transposase"
"chromosome 1","NZ_LN831039.1",107973,109292,"-",45741705,,"AT701_RS00400","WP_011727856.1",439,"MULTISPECIES: IS256 family transposase"
"chromosome 1","NZ_LN831039.1",109536,109790,"+",45741706,,"AT701_RS00405","WP_081319314.1",84,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",110049,110852,"+",45748226,,"AT701_RS34525","WP_157892486.1",267,"PE domain-containing protein"
"chromosome 1","NZ_LN831039.1",110908,112059,"+",45748165,,"AT701_RS33925","WP_081319315.1",383,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",114487,116052,"+",45741707,"espB","AT701_RS00430","WP_058124901.1",521,"type VII secretion system ESX-1 target EspB"
"chromosome 1","NZ_LN831039.1",116147,116455,"+",45741708,,"AT701_RS00435","WP_130872788.1",102,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831039.1",116468,116785,"-",45741709,,"AT701_RS00440","WP_058124902.1",105,"ESX-1 secretion-associated protein"
"chromosome 1","NZ_LN831039.1",116819,117553,"-",45741710,,"AT701_RS00445","WP_058124903.1",244,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",117628,118374,"-",45741711,,"AT701_RS00450","WP_058124904.1",248,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",118405,118935,"-",45741712,,"AT701_RS00455","WP_058124905.1",176,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",118943,119275,"-",45741713,,"AT701_RS00460","WP_003891413.1",110,"YbaB/EbfC family nucleoid-associated protein"
"chromosome 1","NZ_LN831039.1",119286,120680,"-",45741714,"eccE","AT701_RS00465","WP_058124906.1",464,"type VII secretion protein EccE"
"chromosome 1","NZ_LN831039.1",120677,122026,"-",45741715,"mycP1","AT701_RS00470","WP_058124907.1",449,"type VII secretion system ESX-1 serine protease mycosin MycP1"
"chromosome 1","NZ_LN831039.1",122256,122513,"-",45741716,,"AT701_RS00475","WP_011726655.1",85,"HPr family phosphocarrier protein"
"chromosome 1","NZ_LN831039.1",122525,124540,"-",45741717,,"AT701_RS00480","WP_058124908.1",671,"PTS sugar transporter subunit IIA"
"chromosome 1","NZ_LN831039.1",124537,125520,"-",45741718,,"AT701_RS00485","WP_058124909.1",327,"1-phosphofructokinase family hexose kinase"
"chromosome 1","NZ_LN831039.1",125517,126284,"-",45741719,,"AT701_RS00490","WP_058124910.1",255,"DeoR/GlpR transcriptional regulator"
"chromosome 1","NZ_LN831039.1",126327,128060,"+",45741720,,"AT701_RS00495","WP_058124911.1",577,"phosphoenolpyruvate--protein phosphotransferase"
"chromosome 1","NZ_LN831039.1",128124,129098,"+",45741721,,"AT701_RS00500","WP_058124912.1",324,"pirin family protein"
"chromosome 1","NZ_LN831039.1",129138,131285,"-",45741722,,"AT701_RS00505","WP_058124913.1",715,"FUSC family protein"
"chromosome 1","NZ_LN831039.1",131291,131875,"-",45741723,,"AT701_RS00510","WP_003891423.1",194,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",131997,132632,"+",45741724,,"AT701_RS00515","WP_011726661.1",211,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",132694,133656,"+",45741725,,"AT701_RS00520","WP_058124914.1",320,"class I SAM-dependent methyltransferase"
"chromosome 1","NZ_LN831039.1",133653,134588,"+",45741726,,"AT701_RS00525","WP_058124915.1",311,"class I SAM-dependent methyltransferase"
"chromosome 1","NZ_LN831039.1",134569,134748,"-",45741727,,"AT701_RS00530","WP_058127479.1",59,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",134943,135809,"+",45741728,,"AT701_RS00535","WP_058124916.1",288,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome 1","NZ_LN831039.1",135813,136778,"+",45741729,,"AT701_RS00540","WP_058124917.1",321,"NADPH:quinone oxidoreductase family protein"
"chromosome 1","NZ_LN831039.1",136823,137512,"+",45741730,,"AT701_RS00545","WP_174519634.1",229,"methyltransferase domain-containing protein"
"chromosome 1","NZ_LN831039.1",137523,138008,"+",45741731,,"AT701_RS00550","WP_058124919.1",161,"DUF456 domain-containing protein"
"chromosome 1","NZ_LN831039.1",138005,138559,"+",45741732,,"AT701_RS00555","WP_058124920.1",184,"YceI family protein"
"chromosome 1","NZ_LN831039.1",138531,139337,"-",45741733,,"AT701_RS00560","WP_011726668.1",268,"tyrosine-protein phosphatase"
"chromosome 1","NZ_LN831039.1",139334,140560,"-",45741734,,"AT701_RS00565","WP_003891434.1",408,"acyl-CoA dehydrogenase family protein"
"chromosome 1","NZ_LN831039.1",140594,141793,"-",45741735,,"AT701_RS00570","WP_003891435.1",399,"MFS transporter"
"chromosome 1","NZ_LN831039.1",141837,142718,"-",45741736,,"AT701_RS00575","WP_003891436.1",293,"LysR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",142778,143428,"+",45741737,,"AT701_RS00580","WP_011726671.1",216,"response regulator transcription factor"
"chromosome 1","NZ_LN831039.1",143444,144610,"+",45741738,,"AT701_RS00585","WP_003891438.1",388,"ATP-binding protein"
"chromosome 1","NZ_LN831039.1",144620,146200,"-",45741739,,"AT701_RS00590","WP_029104528.1",526,"LCP family protein"
"chromosome 1","NZ_LN831039.1",146264,147403,"-",45741740,,"AT701_RS00595","WP_003891441.1",379,"acyl-CoA dehydrogenase family protein"
"chromosome 1","NZ_LN831039.1",147405,148847,"-",45741741,"pntB","AT701_RS00600","WP_003891442.1",480,"Re/Si-specific NAD(P)(+) transhydrogenase subunit beta"
"chromosome 1","NZ_LN831039.1",148866,150407,"-",45741742,,"AT701_RS00605","WP_058124921.1",513,"Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha"
"chromosome 1","NZ_LN831039.1",150477,151481,"-",45741743,,"AT701_RS00610","WP_058124922.1",334,"magnesium transporter CorA family protein"
"chromosome 1","NZ_LN831039.1",151644,152504,"+",45741744,,"AT701_RS00620","WP_003891446.1",286,"ABC transporter permease"
"chromosome 1","NZ_LN831039.1",152511,153539,"+",45741745,,"AT701_RS00625","WP_011726676.1",342,"ABC transporter substrate-binding protein"
"chromosome 1","NZ_LN831039.1",153523,154320,"+",45741746,,"AT701_RS00630","WP_058124923.1",265,"ABC transporter ATP-binding protein"
"chromosome 1","NZ_LN831039.1",154301,154981,"-",45741747,,"AT701_RS00635","WP_058124924.1",226,"haloacid dehalogenase type II"
"chromosome 1","NZ_LN831039.1",154978,155841,"-",45741748,,"AT701_RS00640","WP_058124925.1",287,"alpha/beta fold hydrolase"
"chromosome 1","NZ_LN831039.1",155926,156426,"+",45741749,,"AT701_RS00645","WP_058124926.1",166,"CGNR zinc finger domain-containing protein"
"chromosome 1","NZ_LN831039.1",156434,156544,"-",45741750,,"AT701_RS00650","WP_011726678.1",36,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LN831039.1",156663,157322,"+",45741751,,"AT701_RS00655","WP_003891452.1",219,"TetR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",157319,158092,"+",45741752,,"AT701_RS00660","WP_003891453.1",257,"SDR family oxidoreductase"
"chromosome 1","NZ_LN831039.1",158229,159236,"+",45741753,,"AT701_RS00665","WP_058124927.1",335,"tripartite tricarboxylate transporter substrate binding protein"
"chromosome 1","NZ_LN831039.1",159236,159742,"+",45741754,,"AT701_RS00670","WP_058124928.1",168,"tripartite tricarboxylate transporter TctB family protein"
"chromosome 1","NZ_LN831039.1",159761,161287,"+",45741755,,"AT701_RS00675","WP_058124929.1",508,"tripartite tricarboxylate transporter permease"
"chromosome 1","NZ_LN831039.1",161243,161926,"-",45741756,,"AT701_RS00680","WP_011726683.1",227,"FadR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",161923,163041,"-",45741757,,"AT701_RS00685","WP_058124930.1",372,"mandelate racemase/muconate lactonizing enzyme family protein"
"chromosome 1","NZ_LN831039.1",163081,164172,"-",45741758,,"AT701_RS00690","WP_011726685.1",363,"alcohol dehydrogenase catalytic domain-containing protein"
"chromosome 1","NZ_LN831039.1",164208,164657,"+",45741759,,"AT701_RS00695","WP_011726686.1",149,"acyl-CoA thioesterase"
"chromosome 1","NZ_LN831039.1",164675,165118,"+",45741760,,"AT701_RS00700","WP_014876670.1",147,"SRPBCC family protein"
"chromosome 1","NZ_LN831039.1",165125,165817,"-",45741761,,"AT701_RS00705","WP_011726687.1",230,"GntR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",165967,167601,"+",45741762,,"AT701_RS00710","WP_058127480.1",544,"long-chain-fatty-acid--CoA ligase"
"chromosome 1","NZ_LN831039.1",167794,168594,"+",45741763,,"AT701_RS00715","WP_011726689.1",266,"ABC transporter permease"
"chromosome 1","NZ_LN831039.1",168596,169465,"+",45741764,,"AT701_RS00720","WP_003891465.1",289,"ABC transporter permease"
"chromosome 1","NZ_LN831039.1",169470,170699,"+",45741765,,"AT701_RS00725","WP_058124931.1",409,"MCE family protein"
"chromosome 1","NZ_LN831039.1",170696,171727,"+",45741766,,"AT701_RS00730","WP_011726691.1",343,"MCE family protein"
"chromosome 1","NZ_LN831039.1",171724,173298,"+",45741767,,"AT701_RS00735","WP_058124932.1",524,"MCE family protein"
"chromosome 1","NZ_LN831039.1",173317,174960,"+",45741768,,"AT701_RS00740","WP_058124933.1",547,"virulence factor Mce family protein"
"chromosome 1","NZ_LN831039.1",174987,176132,"+",45741769,,"AT701_RS00745","WP_058127481.1",381,"virulence factor Mce family protein"
"chromosome 1","NZ_LN831039.1",176136,177692,"+",45741770,,"AT701_RS00750","WP_003891471.1",518,"MCE family protein"
"chromosome 1","NZ_LN831039.1",177662,178270,"+",45741771,,"AT701_RS00755","WP_058124934.1",202,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",178267,179235,"+",45741772,,"AT701_RS00760","WP_058124935.1",322,"RDD family protein"
"chromosome 1","NZ_LN831039.1",179232,179780,"+",45741773,,"AT701_RS00765","WP_011726697.1",182,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",179747,180634,"+",45741774,,"AT701_RS00770","WP_058127482.1",295,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",180637,181305,"+",45741775,,"AT701_RS00775","WP_003891476.1",222,"DUF1275 domain-containing protein"
"chromosome 1","NZ_LN831039.1",181302,183056,"-",45741776,,"AT701_RS00780","WP_197668916.1",584,"HNH endonuclease"
"chromosome 1","NZ_LN831039.1",183212,184030,"-",45741777,,"AT701_RS00785","WP_058124937.1",272,"MOSC domain-containing protein"
"chromosome 1","NZ_LN831039.1",184088,185002,"-",45741778,,"AT701_RS00790","WP_003891479.1",304,"sterol desaturase family protein"
"chromosome 1","NZ_LN831039.1",185036,185665,"-",45741779,,"AT701_RS00795","WP_058127483.1",209,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",185746,187173,"-",45741780,,"AT701_RS00800","WP_058124938.1",475,"phosphomethylpyrimidine synthase ThiC"
"chromosome 1","NZ_LN831039.1",187170,188603,"-",45741781,,"AT701_RS00805","WP_058124939.1",477,"NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta"
"chromosome 1","NZ_LN831039.1",188600,188923,"-",45741782,,"AT701_RS00810","WP_003891483.1",107,"NAD(P) transhydrogenase subunit alpha"
"chromosome 1","NZ_LN831039.1",188927,190009,"-",45741783,,"AT701_RS00815","WP_011726703.1",360,"Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha"
"chromosome 1","NZ_LN831039.1",190224,191237,"+",45741784,,"AT701_RS00820","WP_003891485.1",337,"2-dehydropantoate 2-reductase"
"chromosome 1","NZ_LN831039.1",191248,192681,"+",45741785,"pyk","AT701_RS00825","WP_011726704.1",477,"pyruvate kinase"
"chromosome 1","NZ_LN831039.1",192723,193193,"-",45741786,,"AT701_RS00830","WP_011726705.1",156,"PAS domain S-box protein"
"chromosome 1","NZ_LN831039.1",193300,194226,"+",45741787,,"AT701_RS00835","WP_058124940.1",308,"LysR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",194386,196119,"+",45741788,"oxc","AT701_RS00840","WP_003891489.1",577,"oxalyl-CoA decarboxylase"
"chromosome 1","NZ_LN831039.1",196188,197450,"+",45741789,"frc","AT701_RS00845","WP_058124941.1",420,"formyl-CoA transferase"
"chromosome 1","NZ_LN831039.1",197553,198038,"+",45741790,,"AT701_RS00850","WP_003891491.1",161,"formate dehydrogenase subunit gamma"
"chromosome 1","NZ_LN831039.1",198035,199633,"+",45741791,,"AT701_RS00855","WP_058124942.1",532,"NADH-quinone oxidoreductase subunit NuoF"
"chromosome 1","NZ_LN831039.1",199630,202449,"+",45741792,"fdhF","AT701_RS00860","WP_058124943.1",939,"formate dehydrogenase subunit alpha"
"chromosome 1","NZ_LN831039.1",202451,202675,"+",45741793,,"AT701_RS00865","WP_003891494.1",74,"formate dehydrogenase subunit delta"
"chromosome 1","NZ_LN831039.1",202738,203049,"-",45741794,,"AT701_RS00870","WP_058124944.1",103,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",203095,204438,"-",45741795,,"AT701_RS00875","WP_011726710.1",447,"OFA family MFS transporter"
"chromosome 1","NZ_LN831039.1",204612,205454,"+",45741796,"fdhD","AT701_RS00880","WP_003891497.1",280,"formate dehydrogenase accessory sulfurtransferase FdhD"
"chromosome 1","NZ_LN831039.1",205485,206213,"-",45741797,"roxY","AT701_RS00885","WP_003891498.1",242,"GntR family transcriptional regulator RoxY"
"chromosome 1","NZ_LN831039.1",206414,207817,"-",45741798,,"AT701_RS00890","WP_003891499.1",467,"OFA family MFS transporter"
"chromosome 1","NZ_LN831039.1",208353,209639,"+",45741799,"frc","AT701_RS00895","WP_003891500.1",428,"formyl-CoA transferase"
"chromosome 1","NZ_LN831039.1",209853,211235,"+",45741800,,"AT701_RS00905","WP_003891502.1",460,"OFA family MFS transporter"
"chromosome 1","NZ_LN831039.1",211326,212255,"+",45741801,,"AT701_RS00910","WP_003891503.1",309,"histone deacetylase family protein"
"chromosome 1","NZ_LN831039.1",212256,212858,"-",45741802,,"AT701_RS00915","WP_081319318.1",200,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",213039,213359,"-",45741803,,"AT701_RS00920","WP_003891505.1",106,"DUF202 domain-containing protein"
"chromosome 1","NZ_LN831039.1",213356,213727,"-",45741804,,"AT701_RS00925","WP_003891506.1",123,"DUF202 domain-containing protein"
"chromosome 1","NZ_LN831039.1",213825,214961,"+",45741805,,"AT701_RS00930","WP_058124946.1",378,"FAD-binding oxidoreductase"
"chromosome 1","NZ_LN831039.1",214948,215826,"+",45741806,,"AT701_RS00935","WP_058124947.1",292,"ABC transporter substrate-binding protein"
"chromosome 1","NZ_LN831039.1",215823,216755,"+",45741807,,"AT701_RS00940","WP_014876687.1",310,"amino acid ABC transporter permease"
"chromosome 1","NZ_LN831039.1",216752,217534,"+",45741808,,"AT701_RS00945","WP_011726716.1",260,"amino acid ABC transporter ATP-binding protein"
"chromosome 1","NZ_LN831039.1",217544,218215,"-",45741809,,"AT701_RS00950","WP_011726717.1",223,"GntR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",218321,218830,"-",45741810,,"AT701_RS00955","WP_058124948.1",169,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",221020,222789,"+",45741813,,"AT701_RS00970","WP_058124949.1",589,"gamma-glutamyltransferase"
"chromosome 1","NZ_LN831039.1",222688,223239,"-",45741814,,"AT701_RS00975","WP_058124950.1",183,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",223236,226079,"-",45741815,,"AT701_RS00980","WP_058127484.1",947,"RND family transporter"
"chromosome 1","NZ_LN831039.1",226076,226570,"-",45741816,,"AT701_RS00985","WP_011726724.1",164,"hypothetical protein"
"chromosome 1","NZ_LN831039.1",226750,227214,"+",45741817,,"AT701_RS00990","WP_014876691.1",154,"MarR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",227204,227662,"-",45741818,,"AT701_RS00995","WP_058124951.1",152,"GNAT family N-acetyltransferase"
"chromosome 1","NZ_LN831039.1",227655,228827,"-",45741819,,"AT701_RS01000","WP_058124952.1",390,"anhydro-N-acetylmuramic acid kinase"
"chromosome 1","NZ_LN831039.1",228839,230398,"-",45741820,,"AT701_RS01005","WP_058124953.1",519,"sodium:solute symporter"
"chromosome 1","NZ_LN831039.1",230407,231387,"-",45741821,,"AT701_RS01010","WP_058124954.1",326,"ATPase"
"chromosome 1","NZ_LN831039.1",231569,232471,"+",45741822,,"AT701_RS01015","WP_058124955.1",300,"MurR/RpiR family transcriptional regulator"
"chromosome 1","NZ_LN831039.1",232485,233381,"+",45741823,"murQ","AT701_RS01020","WP_058124956.1",298,"N-acetylmuramic acid 6-phosphate etherase"
"chromosome 1","NZ_LN831039.1",233382,234020,"-",45741824,,"AT701_RS01025","WP_174519559.1",212,"cutinase family protein"
"chromosome 1","NZ_LN831039.1",234255,235895,"+",45741825,,"AT701_RS01030","WP_058124957.1",546,"NAD(P)/FAD-dependent oxidoreductase"
