#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP016171.1",104662,105444,"-",,,"BAU08_RS00470","WP_066667619.1",260,"transporter substrate-binding domain-containing protein"
"chromosome","NZ_CP016171.1",105745,106761,"-",,,"BAU08_RS00475","WP_066342751.1",338,"conjugal transfer protein TraG"
"chromosome","NZ_CP016171.1",107112,107798,"-",,,"BAU08_RS00480","WP_066342753.1",228,"GntR family transcriptional regulator"
"chromosome","NZ_CP016171.1",107906,109192,"+",,,"BAU08_RS00485","WP_066667621.1",428,"M20/M25/M40 family metallo-hydrolase"
"chromosome","NZ_CP016171.1",109189,110727,"-",,,"BAU08_RS00490","WP_082987889.1",512,"allantoate amidohydrolase"
"chromosome","NZ_CP016171.1",110859,112049,"+",,,"BAU08_RS00495","WP_066667623.1",396,"acetylornithine transaminase"
"chromosome","NZ_CP016171.1",112114,114138,"-",,,"BAU08_RS00500","WP_066342773.1",674,"acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha"
"chromosome","NZ_CP016171.1",114163,115770,"-",,,"BAU08_RS00505","WP_066342776.1",535,"methylcrotonoyl-CoA carboxylase"
"chromosome","NZ_CP016171.1",115785,116966,"-",,,"BAU08_RS00510","WP_066342779.1",393,"acetyl-CoA C-acyltransferase"
"chromosome","NZ_CP016171.1",117088,118266,"-",,,"BAU08_RS00515","WP_066342782.1",392,"isovaleryl-CoA dehydrogenase"
"chromosome","NZ_CP016171.1",118547,118930,"-",,,"BAU08_RS00520","WP_066667627.1",127,"MerR family DNA-binding transcriptional regulator"
"chromosome","NZ_CP016171.1",119001,120071,"+",,,"BAU08_RS00525","WP_066357596.1",356,"MBL fold metallo-hydrolase"
"chromosome","NZ_CP016171.1",120113,120739,"-",,,"BAU08_RS00530","WP_066667628.1",208,"LysE family translocator"
"chromosome","NZ_CP016171.1",120803,121999,"+",,"metC","BAU08_RS00535","WP_066342793.1",398,"cystathionine beta-lyase"
"chromosome","NZ_CP016171.1",122162,122806,"-",,,"BAU08_RS00540","WP_066357598.1",214,"thiol:disulfide interchange protein DsbA/DsbL"
"chromosome","NZ_CP016171.1",122944,123687,"-",,,"BAU08_RS00545","WP_066667629.1",247,"SPOR domain-containing protein"
"chromosome","NZ_CP016171.1",123694,125379,"-",,,"BAU08_RS00550","WP_066342799.1",561,"arginine--tRNA ligase"
"chromosome","NZ_CP016171.1",125430,129431,"-",,,"BAU08_RS00555","WP_066342802.1",1333,"DUF2235 domain-containing protein"
"chromosome","NZ_CP016171.1",129571,129915,"+",,,"BAU08_RS00560","WP_066342805.1",114,"DUF1840 domain-containing protein"
"chromosome","NZ_CP016171.1",130004,130321,"+",,,"BAU08_RS00565","WP_066342814.1",105,"hypothetical protein"
"chromosome","NZ_CP016171.1",130433,131722,"-",,,"BAU08_RS00570","WP_066342815.1",429,"amidase"
"chromosome","NZ_CP016171.1",132008,133060,"+",,,"BAU08_RS00575","WP_066342818.1",350,"LacI family DNA-binding transcriptional regulator"
"chromosome","NZ_CP016171.1",133045,134070,"+",,,"BAU08_RS00580","WP_066667630.1",341,"extracellular solute-binding protein"
"chromosome","NZ_CP016171.1",134070,134885,"+",,,"BAU08_RS00585","WP_066667632.1",271,"ABC transporter permease subunit"
"chromosome","NZ_CP016171.1",134970,135818,"+",,,"BAU08_RS00590","WP_066667636.1",282,"ABC transporter permease subunit"
"chromosome","NZ_CP016171.1",135815,136804,"+",,,"BAU08_RS00595","WP_066667638.1",329,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP016171.1",136842,137663,"+",,,"BAU08_RS00600","WP_066342868.1",273,"phosphodiesterase"
"chromosome","NZ_CP016171.1",137761,138810,"+",,,"BAU08_RS00605","WP_066357604.1",349,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP016171.1",138870,140162,"+",,,"BAU08_RS00610","WP_066667640.1",430,"ABC transporter substrate-binding protein"
"chromosome","NZ_CP016171.1",140295,141158,"+",,,"BAU08_RS00615","WP_066357606.1",287,"sugar ABC transporter permease"
"chromosome","NZ_CP016171.1",141245,142045,"+",,,"BAU08_RS00620","WP_066342871.1",266,"carbohydrate ABC transporter permease"
"chromosome","NZ_CP016171.1",142564,143523,"+",,,"BAU08_RS00625","WP_197513467.1",319,"RHS repeat-associated core domain-containing protein"
"chromosome","NZ_CP016171.1",143605,145320,"-",,"leuA","BAU08_RS00630","WP_066342884.1",571,"2-isopropylmalate synthase"
"chromosome","NZ_CP016171.1",145526,145750,"-",,,"BAU08_RS00635","WP_156770115.1",74,"hypothetical protein"
"chromosome","NZ_CP016171.1",145851,146627,"-",,,"BAU08_RS00640","WP_082987892.1",258,"hypothetical protein"
"chromosome","NZ_CP016171.1",146626,148062,"+",,"rpoN","BAU08_RS00645","WP_066342912.1",478,"RNA polymerase factor sigma-54"
"chromosome","NZ_CP016171.1",148209,149120,"+",,,"BAU08_RS00650","WP_066667651.1",303,"hypothetical protein"
"chromosome","NZ_CP016171.1",149214,149489,"+",,,"BAU08_RS26490","WP_082987893.1",91,"(2Fe-2S)-binding protein"
"chromosome","NZ_CP016171.1",149435,150349,"-",,,"BAU08_RS00655","WP_066667652.1",304,"LysR family transcriptional regulator"
"chromosome","NZ_CP016171.1",150474,151388,"+",,,"BAU08_RS00660","WP_066342927.1",304,"DMT family transporter"
"chromosome","NZ_CP016171.1",151602,152078,"+",,"bfr","BAU08_RS00665","WP_066357607.1",158,"bacterioferritin"
"chromosome","NZ_CP016171.1",152100,152789,"-",,,"BAU08_RS00670","WP_066342929.1",229,"hypothetical protein"
"chromosome","NZ_CP016171.1",152801,154414,"-",,,"BAU08_RS00675","WP_066342932.1",537,"peptide chain release factor 3"
"chromosome","NZ_CP016171.1",154467,155096,"-",,,"BAU08_RS00680","WP_066342937.1",209,"LysE family transporter"
"chromosome","NZ_CP016171.1",155190,156737,"-",,,"BAU08_RS00685","WP_197513468.1",515,"DEAD/DEAH box helicase"
"chromosome","NZ_CP016171.1",157036,158625,"+",,,"BAU08_RS00690","WP_082987894.1",529,"YdgA family protein"
"chromosome","NZ_CP016171.1",158748,160496,"-",,,"BAU08_RS00695","WP_066667657.1",582,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP016171.1",160507,161460,"-",,,"BAU08_RS00700","WP_066342952.1",317,"ABC transporter permease"
"chromosome","NZ_CP016171.1",161519,162490,"-",,,"BAU08_RS00705","WP_066342960.1",323,"ABC transporter permease"
"chromosome","NZ_CP016171.1",162512,164116,"-",,,"BAU08_RS00710","WP_066357608.1",534,"ABC transporter substrate-binding protein"
"chromosome","NZ_CP016171.1",164273,165634,"-",,,"BAU08_RS00715","WP_066342962.1",453,"GTPase/DUF3482 domain-containing protein"
"chromosome","NZ_CP016171.1",167242,167610,"-",,,"BAU08_RS00725","WP_066667660.1",122,"DUF1232 domain-containing protein"
"chromosome","NZ_CP016171.1",168404,168718,"+",,,"BAU08_RS00730","WP_156770116.1",104,"hypothetical protein"
"chromosome","NZ_CP016171.1",168973,170208,"+",,,"BAU08_RS00735","WP_066667661.1",411,"hypothetical protein"
"chromosome","NZ_CP016171.1",170410,170871,"-",,,"BAU08_RS00745","WP_066357614.1",153,"ClpXP protease specificity-enhancing factor"
"chromosome","NZ_CP016171.1",170882,171493,"-",,,"BAU08_RS00750","WP_066342981.1",203,"MULTISPECIES: glutathione S-transferase N-terminal domain-containing protein"
"chromosome","NZ_CP016171.1",171621,172475,"-",,,"BAU08_RS00755","WP_197509405.1",284,"cytochrome c1"
"chromosome","NZ_CP016171.1",172495,173883,"-",,,"BAU08_RS00760","WP_066342986.1",462,"cytochrome bc complex cytochrome b subunit"
"chromosome","NZ_CP016171.1",173945,174565,"-",,"petA","BAU08_RS00765","WP_066342988.1",206,"ubiquinol-cytochrome c reductase iron-sulfur subunit"
"chromosome","NZ_CP016171.1",174905,175366,"+",,"mscL","BAU08_RS00770","WP_066342996.1",153,"large conductance mechanosensitive channel protein MscL"
"chromosome","NZ_CP016171.1",175393,176169,"-",,,"BAU08_RS00775","WP_066667662.1",258,"Nif3-like dinuclear metal center hexameric protein"
"chromosome","NZ_CP016171.1",176190,177356,"+",,,"BAU08_RS00780","WP_066343005.1",388,"trypsin-like peptidase domain-containing protein"
"chromosome","NZ_CP016171.1",177316,177741,"-",,,"BAU08_RS00785","WP_066343009.1",141,"helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP016171.1",177855,178670,"-",,"tatC","BAU08_RS00790","WP_066667664.1",271,"twin-arginine translocase subunit TatC"
"chromosome","NZ_CP016171.1",178667,179302,"-",,"tatB","BAU08_RS26495","WP_082987895.1",211,"Sec-independent protein translocase subunit TatB"
"chromosome","NZ_CP016171.1",179473,179697,"-",,"tatA","BAU08_RS00800","WP_066343014.1",74,"Sec-independent protein translocase subunit TatA"
"chromosome","NZ_CP016171.1",179713,180081,"-",,,"BAU08_RS00805","WP_066343017.1",122,"histidine triad nucleotide-binding protein"
"chromosome","NZ_CP016171.1",180112,180462,"-",,,"BAU08_RS00810","WP_066343021.1",116,"phosphoribosyl-ATP diphosphatase"
"chromosome","NZ_CP016171.1",180459,180863,"-",,"hisI","BAU08_RS00815","WP_066343024.1",134,"phosphoribosyl-AMP cyclohydrolase"
"chromosome","NZ_CP016171.1",181189,182001,"-",,"hisF","BAU08_RS00820","WP_066667666.1",270,"imidazole glycerol phosphate synthase subunit HisF"
"chromosome","NZ_CP016171.1",181998,182741,"-",,"hisA","BAU08_RS00825","WP_066343029.1",247,"1-(5-phosphoribosyl)-5"
"chromosome","NZ_CP016171.1",182823,183497,"-",,"hisH","BAU08_RS00830","WP_066343032.1",224,"imidazole glycerol phosphate synthase subunit HisH"
"chromosome","NZ_CP016171.1",183671,184258,"-",,"hisB","BAU08_RS00835","WP_066667669.1",195,"imidazoleglycerol-phosphate dehydratase HisB"
"chromosome","NZ_CP016171.1",184343,185506,"-",,,"BAU08_RS00840","WP_082987896.1",387,"histidinol-phosphate transaminase"
"chromosome","NZ_CP016171.1",185503,186807,"-",,"hisD","BAU08_RS00845","WP_066672449.1",434,"histidinol dehydrogenase"
"chromosome","NZ_CP016171.1",186886,187581,"-",,,"BAU08_RS00850","WP_066667671.1",231,"ATP phosphoribosyltransferase"
"chromosome","NZ_CP016171.1",187592,188860,"-",,"murA","BAU08_RS00855","WP_066343035.1",422,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NZ_CP016171.1",188860,189102,"-",,,"BAU08_RS00860","WP_066343036.1",80,"MULTISPECIES: BolA family transcriptional regulator"
"chromosome","NZ_CP016171.1",189108,189887,"-",,,"BAU08_RS00865","WP_066357622.1",259,"ABC transporter permease"
"chromosome","NZ_CP016171.1",189917,190714,"-",,,"BAU08_RS00870","WP_066343045.1",265,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP016171.1",190829,191455,"-",,,"BAU08_RS00875","WP_066667675.1",208,"ABC transporter substrate-binding protein"
"chromosome","NZ_CP016171.1",191549,192451,"-",,,"BAU08_RS00880","WP_082987897.1",300,"VacJ family lipoprotein"
"chromosome","NZ_CP016171.1",192567,193067,"-",,"mlaD","BAU08_RS00885","WP_066343057.1",166,"outer membrane lipid asymmetry maintenance protein MlaD"
"chromosome","NZ_CP016171.1",193080,193880,"-",,"mlaE","BAU08_RS00890","WP_066343060.1",266,"lipid asymmetry maintenance ABC transporter permease subunit MlaE"
"chromosome","NZ_CP016171.1",193877,194713,"-",,,"BAU08_RS00895","WP_066343062.1",278,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP016171.1",194813,195343,"-",,,"BAU08_RS00900","WP_066343065.1",176,"chromate transporter"
"chromosome","NZ_CP016171.1",195340,195933,"-",,,"BAU08_RS00905","WP_156770117.1",197,"chromate transporter"
"chromosome","NZ_CP016171.1",196071,196712,"-",,,"BAU08_RS00910","WP_066343069.1",213,"OmpW family protein"
"chromosome","NZ_CP016171.1",198311,199777,"-",,,"BAU08_RS00915","WP_066343073.1",488,"glutamate synthase subunit beta"
"chromosome","NZ_CP016171.1",199791,204530,"-",,,"BAU08_RS00920","WP_066343076.1",1579,"glutamate synthase subunit alpha"
"chromosome","NZ_CP016171.1",204750,205475,"-",,,"BAU08_RS00925","WP_066343077.1",241,"hypothetical protein"
"chromosome","NZ_CP016171.1",205631,206737,"+",,,"BAU08_RS00930","WP_066343080.1",368,"S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase"
"chromosome","NZ_CP016171.1",206737,207597,"+",,"fghA","BAU08_RS00935","WP_066667677.1",286,"S-formylglutathione hydrolase"
"chromosome","NZ_CP016171.1",207645,208334,"+",,,"BAU08_RS00940","WP_066343086.1",229,"hypothetical protein"
"chromosome","NZ_CP016171.1",208555,209442,"+",,"rpoH","BAU08_RS00945","WP_066343089.1",295,"RNA polymerase sigma factor RpoH"
"chromosome","NZ_CP016171.1",209646,210599,"-",,,"BAU08_RS00950","WP_082987898.1",317,"phosphodiesterase"
"chromosome","NZ_CP016171.1",210786,213296,"+",,,"BAU08_RS00955","WP_066343098.1",836,"cation:proton antiporter"
"chromosome","NZ_CP016171.1",213324,214349,"-",,,"BAU08_RS00960","WP_066667679.1",341,"LacI family DNA-binding transcriptional regulator"
"chromosome","NZ_CP016171.1",214571,215029,"+",,,"BAU08_RS00965","WP_156770346.1",152,"TRAP transporter small permease subunit"
"chromosome","NZ_CP016171.1",215043,216326,"+",,,"BAU08_RS00970","WP_066343107.1",427,"TRAP transporter large permease subunit"
"chromosome","NZ_CP016171.1",216430,217437,"+",,,"BAU08_RS00975","WP_197513551.1",335,"DctP family TRAP transporter solute-binding subunit"
"chromosome","NZ_CP016171.1",217543,219324,"+",,,"BAU08_RS00980","WP_066667687.1",593,"dihydroxy-acid dehydratase family protein"
"chromosome","NZ_CP016171.1",219430,220260,"-",,,"BAU08_RS00985","WP_156773973.1",276,"NUDIX domain-containing protein"
"chromosome","NZ_CP016171.1",220641,221801,"+",,"coxB","BAU08_RS00990","WP_066667689.1",386,"cytochrome c oxidase subunit II"
"chromosome","NZ_CP016171.1",221909,223522,"+",,"ctaD","BAU08_RS00995","WP_066343121.1",537,"cytochrome c oxidase subunit I"
"chromosome","NZ_CP016171.1",223690,223902,"+",,,"BAU08_RS01000","WP_066343124.1",70,"DUF2970 domain-containing protein"
"chromosome","NZ_CP016171.1",223944,224819,"+",,,"BAU08_RS01005","WP_066343129.1",291,"cytochrome c oxidase subunit 3"
"chromosome","NZ_CP016171.1",224904,225104,"-",,,"BAU08_RS01010","WP_066343137.1",66,"twin transmembrane helix small protein"
"chromosome","NZ_CP016171.1",225141,225920,"+",,,"BAU08_RS01015","WP_066667694.1",259,"SURF1 family protein"
"chromosome","NZ_CP016171.1",226047,226643,"+",,,"BAU08_RS01020","WP_066357626.1",198,"hypothetical protein"
"chromosome","NZ_CP016171.1",226648,227691,"+",,,"BAU08_RS01025","WP_066343145.1",347,"COX15/CtaA family protein"
"chromosome","NZ_CP016171.1",227806,228699,"+",,,"BAU08_RS01030","WP_066343152.1",297,"protoheme IX farnesyltransferase"
