#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome 1","NZ_LR134352.1",27148,27627,"-",,"secE","EL493_RS00125","WP_074965391.1",159,"preprotein translocase subunit SecE"
"chromosome 1","NZ_LR134352.1",27919,28917,"-",,"hadB","EL493_RS00135","WP_174435980.1",332,"(3R)-hydroxyacyl-ACP dehydratase subunit HadB"
"chromosome 1","NZ_LR134352.1",29137,29307,"-",,"rpmG","EL493_RS00140","WP_019049401.1",56,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome 1","NZ_LR134352.1",30040,30531,"+",,,"EL493_RS00160","WP_019049402.1",163,"YajQ family cyclic di-GMP-binding protein"
"chromosome 1","NZ_LR134352.1",30652,31518,"-",,"htpX","EL493_RS00165","WP_022566195.1",288,"zinc metalloprotease HtpX"
"chromosome 1","NZ_LR134352.1",31556,32563,"-",,,"EL493_RS00170","WP_019049404.1",335,"polyprenyl synthetase family protein"
"chromosome 1","NZ_LR134352.1",32724,33989,"+",,,"EL493_RS00175","WP_019049405.1",421,"geranylgeranyl reductase family protein"
"chromosome 1","NZ_LR134352.1",34041,34505,"+",,,"EL493_RS00180","WP_019049406.1",154,"helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LR134352.1",34515,34931,"+",,,"EL493_RS00185","WP_019049407.1",138,"VOC family protein"
"chromosome 1","NZ_LR134352.1",34973,35470,"-",,,"EL493_RS00190","WP_019049408.1",165,"DUF2505 domain-containing protein"
"chromosome 1","NZ_LR134352.1",35495,35935,"+",,,"EL493_RS00195","WP_019049409.1",146,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",36008,37150,"+",,,"EL493_RS00200","WP_022566193.1",380,"glycosyltransferase family 1 protein"
"chromosome 1","NZ_LR134352.1",37184,37897,"+",,,"EL493_RS00205","WP_022566192.1",237,"demethylmenaquinone methyltransferase"
"chromosome 1","NZ_LR134352.1",38084,42313,"+",,,"EL493_RS00210","WP_019049412.1",1409,"molybdopterin-dependent oxidoreductase"
"chromosome 1","NZ_LR134352.1",42315,43358,"-",,,"EL493_RS00215","WP_019049413.1",347,"aldo/keto reductase"
"chromosome 1","NZ_LR134352.1",43441,44052,"+",,,"EL493_RS00220","WP_019049414.1",203,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",44053,44808,"-",,,"EL493_RS00225","WP_019049415.1",251,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",44852,45442,"-",,,"EL493_RS00230","WP_019049416.1",196,"TIGR03086 family protein"
"chromosome 1","NZ_LR134352.1",45599,45844,"+",,,"EL493_RS00235","WP_022566190.1",81,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",45841,47472,"-",,,"EL493_RS00240","WP_030201202.1",543,"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase"
"chromosome 1","NZ_LR134352.1",47722,48000,"-",,,"EL493_RS00245","WP_019049419.1",92,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",48376,48822,"-",,,"EL493_RS00250","WP_019049420.1",148,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",48964,49857,"+",,,"EL493_RS00255","WP_030201205.1",297,"1,4-dihydroxy-2-naphthoyl-CoA synthase"
"chromosome 1","NZ_LR134352.1",49870,50262,"+",,,"EL493_RS00260","WP_019049422.1",130,"VOC family protein"
"chromosome 1","NZ_LR134352.1",50534,51667,"+",,,"EL493_RS00265","WP_019049423.1",377,"o-succinylbenzoate--CoA ligase"
"chromosome 1","NZ_LR134352.1",51743,52729,"+",,,"EL493_RS00270","WP_019049424.1",328,"daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein"
"chromosome 1","NZ_LR134352.1",52726,53550,"+",,,"EL493_RS00275","WP_019049425.1",274,"ABC transporter permease"
"chromosome 1","NZ_LR134352.1",53582,57379,"-",,,"EL493_RS00280","WP_022566188.1",1265,"winged helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR134352.1",57495,57953,"+",,,"EL493_RS00285","WP_019049427.1",152,"SRPBCC family protein"
"chromosome 1","NZ_LR134352.1",57982,58851,"+",,,"EL493_RS00290","WP_019049428.1",289,"1,4-dihydroxy-2-naphthoate polyprenyltransferase"
"chromosome 1","NZ_LR134352.1",58870,59256,"-",,,"EL493_RS00295","WP_019049429.1",128,"phage holin family protein"
"chromosome 1","NZ_LR134352.1",59319,59894,"-",,,"EL493_RS00300","WP_019049430.1",191,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",59894,60115,"-",,,"EL493_RS00305","WP_019049431.1",73,"MULTISPECIES: hypothetical protein"
"chromosome 1","NZ_LR134352.1",60167,60709,"-",,,"EL493_RS00310","WP_019049432.1",180,"dihydrofolate reductase"
"chromosome 1","NZ_LR134352.1",60760,61845,"-",,,"EL493_RS00315","WP_019049433.1",361,"PLP-dependent cysteine synthase family protein"
"chromosome 1","NZ_LR134352.1",61842,62297,"-",,,"EL493_RS00320","WP_081723068.1",151,"DUF4229 domain-containing protein"
"chromosome 1","NZ_LR134352.1",62334,62543,"+",,,"EL493_RS00325","WP_019049435.1",69,"MULTISPECIES: BldC family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",62660,62854,"+",,,"EL493_RS00330","WP_036835346.1",64,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",62983,63576,"+",,,"EL493_RS00335","WP_030201211.1",197,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",63617,63916,"-",,,"EL493_RS00340","WP_126405496.1",99,"DUF4189 domain-containing protein"
"chromosome 1","NZ_LR134352.1",64140,64871,"-",,,"EL493_RS00345","WP_019049439.1",243,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",64947,65912,"-",,"ccsB","EL493_RS00350","WP_019049440.1",321,"c-type cytochrome biogenesis protein CcsB"
"chromosome 1","NZ_LR134352.1",65912,67546,"-",,,"EL493_RS00355","WP_019049441.1",544,"cytochrome c biogenesis protein ResB"
"chromosome 1","NZ_LR134352.1",67546,68358,"-",,,"EL493_RS00360","WP_019049442.1",270,"cytochrome c biogenesis protein CcdA"
"chromosome 1","NZ_LR134352.1",68358,68585,"-",,,"EL493_RS00365","WP_126405499.1",75,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",68582,69223,"-",,,"EL493_RS00370","WP_019049444.1",213,"TlpA family protein disulfide reductase"
"chromosome 1","NZ_LR134352.1",69220,69867,"-",,,"EL493_RS00375","WP_030201215.1",215,"histidine phosphatase family protein"
"chromosome 1","NZ_LR134352.1",69954,71291,"-",,"hemL","EL493_RS00380","WP_030201218.1",445,"glutamate-1-semialdehyde 2,1-aminomutase"
"chromosome 1","NZ_LR134352.1",71499,71885,"+",,,"EL493_RS00385","WP_019049447.1",128,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",71882,72103,"-",,,"EL493_RS00390","WP_019049448.1",73,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",72187,72456,"-",,,"EL493_RS00395","WP_019049449.1",89,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",72453,72893,"-",,,"EL493_RS00400","WP_019049450.1",146,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",73170,73646,"-",,,"EL493_RS00405","WP_019049452.1",158,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",73679,74656,"-",,"hemB","EL493_RS00410","WP_030201223.1",325,"porphobilinogen synthase"
"chromosome 1","NZ_LR134352.1",74699,75703,"-",,,"EL493_RS00415","WP_019049454.1",334,"serine hydrolase"
"chromosome 1","NZ_LR134352.1",75910,76194,"+",,,"EL493_RS00420","WP_019049455.1",94,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",76248,77819,"-",,,"EL493_RS00425","WP_019049456.1",523,"bifunctional uroporphyrinogen-III C-methyltransferase/uroporphyrinogen-III synthase"
"chromosome 1","NZ_LR134352.1",77816,78886,"-",,"hemC","EL493_RS00430","WP_019049457.1",356,"hydroxymethylbilane synthase"
"chromosome 1","NZ_LR134352.1",78883,80277,"-",,,"EL493_RS00435","WP_022566183.1",464,"glutamyl-tRNA reductase"
"chromosome 1","NZ_LR134352.1",80274,81143,"-",,,"EL493_RS00440","WP_022566182.1",289,"redox-sensing transcriptional repressor Rex"
"chromosome 1","NZ_LR134352.1",81347,81628,"-",,,"EL493_RS00445","WP_019049460.1",93,"glutaredoxin family protein"
"chromosome 1","NZ_LR134352.1",81735,82742,"+",,,"EL493_RS00450","WP_019049461.1",335,"HAD-IB family hydrolase"
"chromosome 1","NZ_LR134352.1",82744,83760,"-",,,"EL493_RS00455","WP_019049462.1",338,"acyltransferase family protein"
"chromosome 1","NZ_LR134352.1",83757,84791,"-",,,"EL493_RS00460","WP_019049463.1",344,"NAD-dependent epimerase/dehydratase family protein"
"chromosome 1","NZ_LR134352.1",85028,85129,"-",,,"EL493_RS00465","WP_003402602.1",33,"MULTISPECIES: AURKAIP1/COX24 domain-containing protein"
"chromosome 1","NZ_LR134352.1",85317,85505,"-",,,"EL493_RS00470","WP_019049464.1",62,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome 1","NZ_LR134352.1",85746,86564,"-",,,"EL493_RS00475","WP_022566178.1",272,"pyrroline-5-carboxylate reductase"
"chromosome 1","NZ_LR134352.1",86592,87458,"-",,,"EL493_RS00480","WP_019049466.1",288,"thioesterase family protein"
"chromosome 1","NZ_LR134352.1",87554,88393,"-",,,"EL493_RS00485","WP_051719444.1",279,"sugar phosphate isomerase/epimerase"
"chromosome 1","NZ_LR134352.1",88436,90226,"-",,,"EL493_RS00490","WP_019049468.1",596,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",90223,91206,"-",,,"EL493_RS00495","WP_036835077.1",327,"Ppx/GppA family phosphatase"
"chromosome 1","NZ_LR134352.1",91326,92150,"+",,,"EL493_RS00500","WP_036835355.1",274,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",92242,92550,"+",,,"EL493_RS00505","WP_126405978.1",102,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",92737,93426,"-",,,"EL493_RS00510","WP_019049472.1",229,"MULTISPECIES: response regulator transcription factor"
"chromosome 1","NZ_LR134352.1",93423,94661,"-",,,"EL493_RS00515","WP_019049473.1",412,"two-component sensor histidine kinase"
"chromosome 1","NZ_LR134352.1",94792,95178,"-",,,"EL493_RS00520","WP_019049474.1",128,"helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LR134352.1",95290,95970,"+",,,"EL493_RS00525","WP_019049475.1",226,"NAD(P)-binding domain-containing protein"
"chromosome 1","NZ_LR134352.1",96070,96774,"-",,,"EL493_RS00530","WP_019049476.1",234,"ESX secretion-associated protein EspG"
"chromosome 1","NZ_LR134352.1",96771,98117,"-",,,"EL493_RS00535","WP_022566175.1",448,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",98120,98761,"-",,,"EL493_RS00540","WP_074965389.1",213,"DUF3558 domain-containing protein"
"chromosome 1","NZ_LR134352.1",98758,99120,"-",,,"EL493_RS32125","WP_019049479.1",120,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",99504,99821,"+",,,"EL493_RS00545","WP_019049480.1",105,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",99814,102282,"+",,,"EL493_RS00550","WP_030201240.1",822,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",102284,102850,"+",,,"EL493_RS00555","WP_162178111.1",188,"DUF3558 family protein"
"chromosome 1","NZ_LR134352.1",102867,103394,"+",,,"EL493_RS00560","WP_022566173.1",175,"DUF3558 domain-containing protein"
"chromosome 1","NZ_LR134352.1",103472,103819,"-",,,"EL493_RS00565","WP_019049484.1",115,"DoxX family protein"
"chromosome 1","NZ_LR134352.1",104023,105123,"+",,,"EL493_RS00570","WP_030201242.1",366,"serine hydrolase"
"chromosome 1","NZ_LR134352.1",105175,105912,"-",,,"EL493_RS00575","WP_019049486.1",245,"phosphoglyceromutase"
"chromosome 1","NZ_LR134352.1",105998,106885,"-",,,"EL493_RS00580","WP_019049487.1",295,"ROK family protein"
"chromosome 1","NZ_LR134352.1",107108,108262,"+",,,"EL493_RS00585","WP_030201243.1",384,"lipase"
"chromosome 1","NZ_LR134352.1",108314,108808,"-",,,"EL493_RS00590","WP_022566171.1",164,"YbjN domain-containing protein"
"chromosome 1","NZ_LR134352.1",108805,110163,"-",,"mshA","EL493_RS00595","WP_030201245.1",452,"D-inositol-3-phosphate glycosyltransferase"
"chromosome 1","NZ_LR134352.1",110320,111306,"-",,,"EL493_RS00600","WP_051719409.1",328,"esterase family protein"
"chromosome 1","NZ_LR134352.1",111639,112658,"-",,,"EL493_RS00605","WP_019049492.1",339,"esterase family protein"
"chromosome 1","NZ_LR134352.1",112789,113613,"-",,,"EL493_RS00610","WP_019049493.1",274,"alpha/beta hydrolase"
"chromosome 1","NZ_LR134352.1",113695,114429,"+",,,"EL493_RS00615","WP_019049494.1",244,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome 1","NZ_LR134352.1",114636,115073,"+",,"mscL","EL493_RS00620","WP_126405980.1",145,"large conductance mechanosensitive channel protein MscL"
"chromosome 1","NZ_LR134352.1",115088,115270,"+",,,"EL493_RS00625","WP_022566170.1",60,"DUF1737 domain-containing protein"
"chromosome 1","NZ_LR134352.1",115280,116731,"-",,,"EL493_RS00630","WP_022566169.1",483,"DHA2 family efflux MFS transporter permease subunit"
"chromosome 1","NZ_LR134352.1",116737,117339,"-",,,"EL493_RS00635","WP_019049498.1",200,"NAD(P)H-dependent oxidoreductase"
"chromosome 1","NZ_LR134352.1",117519,118871,"+",,,"EL493_RS00640","WP_019049499.1",450,"MFS transporter"
"chromosome 1","NZ_LR134352.1",118930,120144,"-",,,"EL493_RS00645","WP_030201250.1",404,"L,D-transpeptidase family protein"
"chromosome 1","NZ_LR134352.1",120260,121393,"-",,,"EL493_RS00650","WP_022566167.1",377,"UDP-N-acetylmuramate dehydrogenase"
"chromosome 1","NZ_LR134352.1",121392,121877,"+",,,"EL493_RS00655","WP_019049502.1",161,"DUF2505 domain-containing protein"
"chromosome 1","NZ_LR134352.1",121936,122463,"+",,,"EL493_RS00660","WP_019049503.1",175,"DUF2505 domain-containing protein"
"chromosome 1","NZ_LR134352.1",122486,123292,"+",,,"EL493_RS00665","WP_019049504.1",268,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",123278,123886,"-",,,"EL493_RS00670","WP_030201256.1",202,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",123992,124726,"+",,,"EL493_RS00675","WP_022566165.1",244,"DUF2993 domain-containing protein"
"chromosome 1","NZ_LR134352.1",124732,125403,"-",,,"EL493_RS00680","WP_030201261.1",223,"deoxyribose-phosphate aldolase"
"chromosome 1","NZ_LR134352.1",125571,126098,"+",,,"EL493_RS00685","WP_019049508.1",175,"N-acetyltransferase"
"chromosome 1","NZ_LR134352.1",126102,126992,"-",,"purU","EL493_RS00690","WP_022566163.1",296,"formyltetrahydrofolate deformylase"
"chromosome 1","NZ_LR134352.1",127013,128065,"-",,,"EL493_RS00695","WP_022566162.1",350,"alpha/beta hydrolase"
"chromosome 1","NZ_LR134352.1",128156,128449,"-",,,"EL493_RS00700","WP_019049511.1",97,"DUF2516 family protein"
"chromosome 1","NZ_LR134352.1",128523,129179,"-",,,"EL493_RS32130","WP_176569446.1",218,"heparin-binding hemagglutinin"
"chromosome 1","NZ_LR134352.1",129176,129622,"-",,,"EL493_RS00710","WP_019049513.1",148,"helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LR134352.1",129717,131045,"-",,,"EL493_RS00715","WP_019049514.1",442,"DUF445 family protein"
"chromosome 1","NZ_LR134352.1",131267,131980,"+",,,"EL493_RS00720","WP_051719411.1",237,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",132124,133542,"+",,,"EL493_RS00725","WP_022566160.1",472,"AarF/ABC1/UbiB kinase family protein"
"chromosome 1","NZ_LR134352.1",133553,134797,"+",,,"EL493_RS00730","WP_019049518.1",414,"saccharopine dehydrogenase NADP-binding domain-containing protein"
"chromosome 1","NZ_LR134352.1",134794,135426,"+",,,"EL493_RS00735","WP_019049519.1",210,"class I SAM-dependent methyltransferase"
"chromosome 1","NZ_LR134352.1",135463,136920,"+",,,"EL493_RS00740","WP_019049520.1",485,"alanine:cation symporter family protein"
"chromosome 1","NZ_LR134352.1",136936,137781,"+",,,"EL493_RS00745","WP_019049521.1",281,"polyphosphate kinase"
"chromosome 1","NZ_LR134352.1",137925,138608,"+",,,"EL493_RS00750","WP_126405982.1",227,"DsbA family protein"
"chromosome 1","NZ_LR134352.1",138605,139171,"+",,,"EL493_RS00755","WP_019049523.1",188,"vitamin K epoxide reductase family protein"
"chromosome 1","NZ_LR134352.1",139356,140786,"+",,,"EL493_RS00760","WP_019049524.1",476,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",140795,141094,"+",,,"EL493_RS00765","WP_126405503.1",99,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",141091,141378,"+",,,"EL493_RS00770","WP_019049526.1",95,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",141375,142553,"-",,,"EL493_RS00775","WP_081723065.1",392,"serine protease"
"chromosome 1","NZ_LR134352.1",142574,143626,"+",,,"EL493_RS00780","WP_019049528.1",350,"NAD(P)-dependent alcohol dehydrogenase"
"chromosome 1","NZ_LR134352.1",143732,144877,"+",,,"EL493_RS00785","WP_051719448.1",381,"AI-2E family transporter"
"chromosome 1","NZ_LR134352.1",144878,145609,"+",,,"EL493_RS00790","WP_019049530.1",243,"ZIP family metal transporter"
"chromosome 1","NZ_LR134352.1",145651,146928,"-",,,"EL493_RS00795","WP_019049531.1",425,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",147025,147564,"+",,,"EL493_RS00800","WP_019049532.1",179,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",147608,149932,"-",,"metE","EL493_RS00805","WP_019049533.1",774,"5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase"
"chromosome 1","NZ_LR134352.1",150161,151030,"-",,,"EL493_RS00810","WP_019049534.1",289,"3-hydroxybutyryl-CoA dehydrogenase"
"chromosome 1","NZ_LR134352.1",151312,152601,"-",,"aceA","EL493_RS00815","WP_030201288.1",429,"isocitrate lyase"
"chromosome 1","NZ_LR134352.1",153124,154266,"+",,,"EL493_RS00820","WP_019049536.1",380,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",154314,155213,"-",,"puuE","EL493_RS00825","WP_019049537.1",299,"allantoinase PuuE"
"chromosome 1","NZ_LR134352.1",155210,156187,"-",,,"EL493_RS00830","WP_019049538.1",325,"allantoicase"
"chromosome 1","NZ_LR134352.1",156293,157525,"-",,,"EL493_RS00835","WP_019049539.1",410,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",157522,160506,"-",,,"EL493_RS00840","WP_019049540.1",994,"molybdopterin-dependent oxidoreductase"
"chromosome 1","NZ_LR134352.1",160503,161441,"-",,,"EL493_RS00845","WP_197724373.1",312,"zinc-binding dehydrogenase"
"chromosome 1","NZ_LR134352.1",161590,162435,"-",,,"EL493_RS00850","WP_030201292.1",281,"FAD binding domain-containing protein"
"chromosome 1","NZ_LR134352.1",162578,163957,"-",,,"EL493_RS00855","WP_019049543.1",459,"8-oxoguanine deaminase"
"chromosome 1","NZ_LR134352.1",163945,164835,"-",,"pucL","EL493_RS00860","WP_019049544.1",296,"urate oxidase"
"chromosome 1","NZ_LR134352.1",164844,165161,"-",,"uraH","EL493_RS00865","WP_019049545.1",105,"hydroxyisourate hydrolase"
"chromosome 1","NZ_LR134352.1",165158,165652,"-",,"uraD","EL493_RS00870","WP_019049546.1",164,"2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase"
"chromosome 1","NZ_LR134352.1",165779,166375,"+",,,"EL493_RS00875","WP_051719412.1",198,"NTP transferase domain-containing protein"
"chromosome 1","NZ_LR134352.1",166390,167406,"+",,,"EL493_RS00880","WP_022566155.1",338,"XdhC family protein"
"chromosome 1","NZ_LR134352.1",167600,168613,"+",,,"EL493_RS00885","WP_022566154.1",337,"esterase family protein"
"chromosome 1","NZ_LR134352.1",168680,169351,"-",,,"EL493_RS00890","WP_030201298.1",223,"TetR/AcrR family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",169451,169807,"-",,,"EL493_RS00895","WP_051719449.1",118,"DUF3349 domain-containing protein"
"chromosome 1","NZ_LR134352.1",169819,170100,"-",,,"EL493_RS00900","WP_019049552.1",93,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",170114,171286,"-",,,"EL493_RS00905","WP_022566152.1",390,"inorganic phosphate transporter"
"chromosome 1","NZ_LR134352.1",171350,172867,"-",,,"EL493_RS00910","WP_019049554.1",505,"ATP-dependent DNA ligase"
"chromosome 1","NZ_LR134352.1",172962,174368,"+",,"ramB","EL493_RS00915","WP_019049555.1",468,"acetate metabolism transcriptional regulator RamB"
"chromosome 1","NZ_LR134352.1",174372,176201,"-",,,"EL493_RS00920","WP_019049556.1",609,"acyl-CoA dehydrogenase"
"chromosome 1","NZ_LR134352.1",176542,177792,"+",,"urtA","EL493_RS00925","WP_022566151.1",416,"urea ABC transporter substrate-binding protein"
"chromosome 1","NZ_LR134352.1",177853,178737,"+",,"urtB","EL493_RS00930","WP_030201304.1",294,"urea ABC transporter permease subunit UrtB"
"chromosome 1","NZ_LR134352.1",178734,179870,"+",,"urtC","EL493_RS00935","WP_019049559.1",378,"urea ABC transporter permease subunit UrtC"
"chromosome 1","NZ_LR134352.1",179867,180679,"+",,"urtD","EL493_RS00940","WP_019049560.1",270,"urea ABC transporter ATP-binding protein UrtD"
"chromosome 1","NZ_LR134352.1",180672,181364,"+",,"urtE","EL493_RS00945","WP_019049561.1",230,"urea ABC transporter ATP-binding subunit UrtE"
"chromosome 1","NZ_LR134352.1",181378,182100,"+",,,"EL493_RS00950","WP_019049562.1",240,"GntR family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",182106,182993,"-",,,"EL493_RS00955","WP_019049563.1",295,"NERD domain-containing protein"
"chromosome 1","NZ_LR134352.1",183198,183743,"+",,,"EL493_RS00960","WP_019049564.1",181,"carboxymuconolactone decarboxylase family protein"
"chromosome 1","NZ_LR134352.1",183836,184213,"+",,,"EL493_RS00965","WP_019049565.1",125,"VOC family protein"
"chromosome 1","NZ_LR134352.1",184214,184597,"-",,,"EL493_RS00970","WP_036835369.1",127,"membrane protein"
"chromosome 1","NZ_LR134352.1",184642,185490,"-",,,"EL493_RS00975","WP_019049567.1",282,"SDR family oxidoreductase"
"chromosome 1","NZ_LR134352.1",185589,186011,"+",,,"EL493_RS00980","WP_019049568.1",140,"helix-turn-helix transcriptional regulator"
"chromosome 1","NZ_LR134352.1",185969,186685,"-",,,"EL493_RS00985","WP_022566149.1",238,"polysaccharide deacetylase family protein"
"chromosome 1","NZ_LR134352.1",186732,187226,"-",,,"EL493_RS00990","WP_022566148.1",164,"L,D-transpeptidase"
"chromosome 1","NZ_LR134352.1",187540,188943,"-",,"lpdA","EL493_RS00995","WP_022566147.1",467,"dihydrolipoyl dehydrogenase"
"chromosome 1","NZ_LR134352.1",189039,190079,"+",,,"EL493_RS01000","WP_019049572.1",346,"AraC family transcriptional regulator"
"chromosome 1","NZ_LR134352.1",190195,191214,"+",,,"EL493_RS01005","WP_022566146.1",339,"NADP-dependent oxidoreductase"
"chromosome 1","NZ_LR134352.1",191222,192196,"-",,,"EL493_RS01010","WP_022566145.1",324,"membrane dipeptidase"
"chromosome 1","NZ_LR134352.1",192332,192862,"+",,,"EL493_RS01015","WP_019049575.1",176,"hypothetical protein"
"chromosome 1","NZ_LR134352.1",192866,193606,"-",,"narI","EL493_RS01020","WP_019049576.1",246,"respiratory nitrate reductase subunit gamma"
"chromosome 1","NZ_LR134352.1",193608,194291,"-",,"narJ","EL493_RS01025","WP_019049577.1",227,"nitrate reductase molybdenum cofactor assembly chaperone"
"chromosome 1","NZ_LR134352.1",194291,195946,"-",,"narH","EL493_RS01030","WP_019049578.1",551,"nitrate reductase subunit beta"
"chromosome 1","NZ_LR134352.1",195946,199638,"-",,,"EL493_RS01035","WP_019049579.1",1230,"nitrate reductase subunit alpha"
"chromosome 1","NZ_LR134352.1",199662,200891,"-",,,"EL493_RS01040","WP_051719413.1",409,"NarK/NasA family nitrate transporter"
"chromosome 1","NZ_LR134352.1",201055,203118,"+",,,"EL493_RS01045","WP_051719450.1",687,"S9 family peptidase"
"chromosome 1","NZ_LR134352.1",203122,203991,"-",,,"EL493_RS01050","WP_019049582.1",289,"alpha/beta fold hydrolase"
